sample	contig	length
SRR6145060	k99_10380 	 505
SRR6145060	k99_7518 	 505
SRR6145060	k99_6928 	 505
SRR6145060	k99_12253 	 505
SRR6145060	k99_12650 	 505
SRR6145060	k99_5804 	 505
SRR6145060	k99_2894 	 505
SRR6145060	k99_9971 	 505
SRR6145060	k99_9456 	 505
SRR6145060	k99_12877 	 504
SRR6145060	k99_15659 	 504
SRR6145060	k99_11211 	 504
SRR6145060	k99_2430 	 504
SRR6145060	k99_12506 	 504
SRR6145060	k99_12431 	 504
SRR6145060	k99_13916 	 504
SRR6145060	k99_6204 	 504
SRR6145060	k99_12854 	 504
SRR6145060	k99_1884 	 504
SRR6145060	k99_928 	 504
SRR6145060	k99_10925 	 504
SRR6145060	k99_14115 	 504
SRR6145060	k99_1783 	 504
SRR6145060	k99_14873 	 504
SRR6145060	k99_14836 	 504
SRR6145060	k99_14331 	 504
SRR6145060	k99_10931 	 504
SRR6145060	k99_5320 	 503
SRR6145060	k99_3490 	 503
SRR6145060	k99_1594 	 503
SRR6145060	k99_2567 	 503
SRR6145060	k99_2318 	 503
SRR6145060	k99_6232 	 503
SRR6145060	k99_615 	 503
SRR6145060	k99_1460 	 503
SRR6145060	k99_638 	 503
SRR6145060	k99_14114 	 503
SRR6145060	k99_4287 	 503
SRR6145060	k99_12636 	 503
SRR6145060	k99_14315 	 503
SRR6145060	k99_2414 	 503
SRR6145060	k99_13551 	 503
SRR6145060	k99_745 	 503
SRR6145060	k99_14160 	 503
SRR6145060	k99_12105 	 503
SRR6145060	k99_7678 	 503
SRR6145060	k99_9541 	 503
SRR6145060	k99_756 	 503
SRR6145060	k99_3671 	 503
SRR6145060	k99_12177 	 503
SRR6145060	k99_15319 	 502
SRR6145060	k99_14027 	 502
SRR6145060	k99_9639 	 502
SRR6145060	k99_7360 	 502
SRR6145060	k99_5795 	 502
SRR6145060	k99_4995 	 502
SRR6145060	k99_3764 	 502
SRR6145060	k99_4657 	 502
SRR6145060	k99_3476 	 502
SRR6145060	k99_2262 	 502
SRR6145060	k99_8089 	 502
SRR6145060	k99_3766 	 502
SRR6145060	k99_2080 	 502
SRR6145060	k99_15617 	 501
SRR6145060	k99_2120 	 501
SRR6145060	k99_12515 	 501
SRR6145060	k99_4435 	 501
SRR6145060	k99_15564 	 501
SRR6145060	k99_476 	 501
SRR6145060	k99_11757 	 501
SRR6145060	k99_12915 	 501
SRR6145060	k99_12850 	 501
SRR6145060	k99_11861 	 501
SRR6145060	k99_1577 	 501
SRR6145060	k99_10954 	 501
SRR6145060	k99_12713 	 501
SRR6145060	k99_8515 	 501
SRR6145060	k99_1217 	 501
SRR6145060	k99_13594 	 501
SRR6145060	k99_8955 	 500
SRR6145060	k99_8480 	 500
SRR6145060	k99_987 	 500
SRR6145060	k99_5341 	 500
SRR6145060	k99_9257 	 500
SRR6145060	k99_10649 	 500
SRR6145060	k99_5903 	 500
SRR6145060	k99_7463 	 500
SRR6145060	k99_2523 	 500
SRR6145060	k99_14284 	 500
SRR6145060	k99_11563 	 500
SRR6145060	k99_9050 	 500
SRR6145060	k99_9431 	 500
SRR6145060	k99_953 	 500
SRR6145060	k99_3260 	 500
SRR6145060	k99_2642 	 500
SRR6145060	k99_2952 	 500
SRR6145060	k99_11639 	 500
SRR6145060	k99_2405 	 500
SRR6145060	k99_8219 	 500
SRR6145060	k99_10474 	 500
SRR6145060	k99_11999 	 500
SRR6145060	k99_2716 	 499
SRR6145060	k99_15750 	 499
SRR6145060	k99_3194 	 499
SRR6145060	k99_9521 	 499
SRR6145060	k99_4464 	 499
SRR6145060	k99_8710 	 499
SRR6145060	k99_5167 	 499
SRR6145060	k99_14357 	 499
SRR6145060	k99_3349 	 499
SRR6145060	k99_7284 	 499
SRR6145060	k99_8624 	 499
SRR6145060	k99_6013 	 499
SRR6145060	k99_8870 	 499
SRR6145060	k99_3922 	 498
SRR6145060	k99_3335 	 498
SRR6145060	k99_4069 	 498
SRR6145060	k99_4028 	 498
SRR6145060	k99_2580 	 498
SRR6145060	k99_6736 	 498
SRR6145060	k99_64 	 498
SRR6145060	k99_9930 	 498
SRR6145060	k99_4969 	 498
SRR6145060	k99_502 	 498
SRR6145060	k99_2698 	 498
SRR6145060	k99_7947 	 498
SRR6145060	k99_1873 	 498
SRR6145060	k99_7480 	 498
SRR6145060	k99_12593 	 497
SRR6145060	k99_6468 	 497
SRR6145060	k99_6349 	 497
SRR6145060	k99_8009 	 497
SRR6145060	k99_5627 	 497
SRR6145060	k99_8554 	 497
SRR6145060	k99_6198 	 497
SRR6145060	k99_13862 	 497
SRR6145060	k99_13400 	 497
SRR6145060	k99_12232 	 497
SRR6145060	k99_1689 	 497
SRR6145060	k99_1201 	 497
SRR6145060	k99_8259 	 497
SRR6145060	k99_7894 	 497
SRR6145060	k99_11229 	 497
SRR6145060	k99_9474 	 496
SRR6145060	k99_13656 	 496
SRR6145060	k99_3036 	 496
SRR6145060	k99_9184 	 496
SRR6145060	k99_1227 	 496
SRR6145060	k99_2515 	 496
SRR6145060	k99_13706 	 496
SRR6145060	k99_9085 	 496
SRR6145060	k99_12602 	 496
SRR6145060	k99_7597 	 496
SRR6145060	k99_10468 	 496
SRR6145060	k99_2947 	 496
SRR6145060	k99_4324 	 496
SRR6145060	k99_8920 	 496
SRR6145060	k99_1313 	 496
SRR6145060	k99_1148 	 496
SRR6145060	k99_10509 	 496
SRR6145060	k99_1676 	 496
SRR6145060	k99_486 	 496
SRR6145060	k99_10973 	 496
SRR6145060	k99_15334 	 495
SRR6145060	k99_11254 	 495
SRR6145060	k99_12334 	 495
SRR6145060	k99_8490 	 495
SRR6145060	k99_4246 	 495
SRR6145060	k99_5033 	 495
SRR6145060	k99_10138 	 495
SRR6145060	k99_4231 	 495
SRR6145060	k99_8249 	 495
SRR6145060	k99_8957 	 495
SRR6145060	k99_1352 	 495
SRR6145060	k99_441 	 495
SRR6145060	k99_2754 	 495
SRR6145060	k99_11052 	 495
SRR6145060	k99_8336 	 495
SRR6145060	k99_1237 	 495
SRR6145060	k99_13326 	 495
SRR6145060	k99_6766 	 495
SRR6145060	k99_727 	 495
SRR6145060	k99_8720 	 495
SRR6145060	k99_604 	 494
SRR6145060	k99_461 	 494
SRR6145060	k99_7676 	 494
SRR6145060	k99_131 	 494
SRR6145060	k99_11740 	 494
SRR6145060	k99_570 	 494
SRR6145060	k99_8034 	 494
SRR6145060	k99_14212 	 494
SRR6145060	k99_4388 	 494
SRR6145060	k99_11098 	 494
SRR6145060	k99_6559 	 494
SRR6145060	k99_12363 	 494
SRR6145060	k99_535 	 494
SRR6145060	k99_13203 	 494
SRR6145060	k99_7882 	 494
SRR6145060	k99_8106 	 494
SRR6145060	k99_7541 	 494
SRR6145060	k99_13117 	 494
SRR6145060	k99_6745 	 494
SRR6145060	k99_15009 	 494
SRR6145060	k99_14690 	 494
SRR6145060	k99_15606 	 494
SRR6145060	k99_15847 	 494
SRR6145060	k99_950 	 494
SRR6145060	k99_2854 	 494
SRR6145060	k99_15035 	 494
SRR6145060	k99_472 	 493
SRR6145060	k99_1564 	 493
SRR6145060	k99_11469 	 493
SRR6145060	k99_2271 	 493
SRR6145060	k99_4174 	 493
SRR6145060	k99_13988 	 493
SRR6145060	k99_15372 	 493
SRR6145060	k99_1311 	 493
SRR6145060	k99_5406 	 493
SRR6145060	k99_4748 	 493
SRR6145060	k99_2881 	 493
SRR6145060	k99_5116 	 493
SRR6145060	k99_11608 	 493
SRR6145060	k99_8016 	 493
SRR6145060	k99_4973 	 493
SRR6145060	k99_569 	 493
SRR6145060	k99_15030 	 493
SRR6145060	k99_4874 	 493
SRR6145060	k99_12502 	 493
SRR6145060	k99_635 	 493
SRR6145060	k99_9240 	 493
SRR6145060	k99_9655 	 493
SRR6145060	k99_13104 	 493
SRR6145060	k99_5088 	 493
SRR6145060	k99_2880 	 493
SRR6145060	k99_1045 	 492
SRR6145060	k99_15086 	 492
SRR6145060	k99_6916 	 492
SRR6145060	k99_10117 	 492
SRR6145060	k99_541 	 492
SRR6145060	k99_5020 	 492
SRR6145060	k99_14576 	 492
SRR6145060	k99_837 	 492
SRR6145060	k99_912 	 492
SRR6145060	k99_4284 	 492
SRR6145060	k99_842 	 492
SRR6145060	k99_10343 	 492
SRR6145060	k99_15311 	 492
SRR6145060	k99_12785 	 492
SRR6145060	k99_4676 	 492
SRR6145060	k99_12727 	 492
SRR6145060	k99_10325 	 492
SRR6145060	k99_8666 	 492
SRR6145060	k99_8104 	 492
SRR6145060	k99_11658 	 492
SRR6145060	k99_3569 	 491
SRR6145060	k99_5459 	 491
SRR6145060	k99_14287 	 491
SRR6145060	k99_11879 	 491
SRR6145060	k99_12540 	 491
SRR6145060	k99_9772 	 491
SRR6145060	k99_6001 	 491
SRR6145060	k99_4902 	 491
SRR6145060	k99_15426 	 491
SRR6145060	k99_4953 	 491
SRR6145060	k99_12884 	 491
SRR6145060	k99_158 	 491
SRR6145060	k99_14063 	 491
SRR6145060	k99_14550 	 491
SRR6145060	k99_12292 	 491
SRR6145060	k99_608 	 491
SRR6145060	k99_5852 	 491
SRR6145060	k99_7232 	 491
SRR6145060	k99_8292 	 491
SRR6145060	k99_3804 	 491
SRR6145060	k99_7827 	 491
SRR6145060	k99_8260 	 491
SRR6145060	k99_2593 	 491
SRR6145060	k99_11842 	 491
SRR6145060	k99_4615 	 491
SRR6145060	k99_5075 	 491
SRR6145060	k99_12827 	 491
SRR6145060	k99_12033 	 491
SRR6145060	k99_2422 	 491
SRR6145060	k99_4756 	 491
SRR6145060	k99_2259 	 491
SRR6145060	k99_5832 	 491
SRR6145060	k99_14735 	 491
SRR6145060	k99_5404 	 490
SRR6145060	k99_12423 	 490
SRR6145060	k99_13822 	 490
SRR6145060	k99_12788 	 490
SRR6145060	k99_11362 	 490
SRR6145060	k99_10655 	 490
SRR6145060	k99_5955 	 490
SRR6145060	k99_12168 	 490
SRR6145060	k99_9443 	 490
SRR6145060	k99_10737 	 490
SRR6145060	k99_5071 	 490
SRR6145060	k99_2264 	 490
SRR6145060	k99_2844 	 490
SRR6145060	k99_8410 	 490
SRR6145060	k99_7527 	 490
SRR6145060	k99_12819 	 490
SRR6145060	k99_13099 	 490
SRR6145060	k99_10659 	 490
SRR6145060	k99_5947 	 490
SRR6145060	k99_989 	 490
SRR6145060	k99_15793 	 490
SRR6145060	k99_7186 	 490
SRR6145060	k99_9855 	 490
SRR6145060	k99_1659 	 490
SRR6145060	k99_9867 	 490
SRR6145060	k99_8206 	 490
SRR6145060	k99_10022 	 490
SRR6145060	k99_15056 	 489
SRR6145060	k99_15218 	 489
SRR6145060	k99_8503 	 489
SRR6145060	k99_3609 	 489
SRR6145060	k99_14981 	 489
SRR6145060	k99_4345 	 489
SRR6145060	k99_3923 	 489
SRR6145060	k99_557 	 489
SRR6145060	k99_2196 	 489
SRR6145060	k99_1147 	 489
SRR6145060	k99_5238 	 488
SRR6145060	k99_14725 	 488
SRR6145060	k99_1713 	 488
SRR6145060	k99_4558 	 488
SRR6145060	k99_671 	 488
SRR6145060	k99_11009 	 488
SRR6145060	k99_15472 	 488
SRR6145060	k99_14542 	 488
SRR6145060	k99_266 	 488
SRR6145060	k99_547 	 488
SRR6145060	k99_5076 	 488
SRR6145060	k99_8445 	 488
SRR6145060	k99_1162 	 488
SRR6145060	k99_4989 	 488
SRR6145060	k99_1945 	 488
SRR6145060	k99_3227 	 488
SRR6145060	k99_10004 	 488
SRR6145060	k99_14123 	 488
SRR6145060	k99_6019 	 488
SRR6145060	k99_498 	 488
SRR6145060	k99_11345 	 488
SRR6145060	k99_7700 	 487
SRR6145060	k99_3061 	 487
SRR6145060	k99_12477 	 487
SRR6145060	k99_13621 	 487
SRR6145060	k99_14694 	 487
SRR6145060	k99_11121 	 487
SRR6145060	k99_4843 	 487
SRR6145060	k99_15168 	 487
SRR6145060	k99_9956 	 487
SRR6145060	k99_8282 	 487
SRR6145060	k99_5890 	 487
SRR6145060	k99_13619 	 487
SRR6145060	k99_7857 	 487
SRR6145060	k99_3572 	 487
SRR6145060	k99_7748 	 487
SRR6145060	k99_12900 	 487
SRR6145060	k99_654 	 487
SRR6145060	k99_5256 	 487
SRR6145060	k99_11947 	 486
SRR6145060	k99_8876 	 486
SRR6145060	k99_4865 	 486
SRR6145060	k99_7088 	 486
SRR6145060	k99_13185 	 486
SRR6145060	k99_4872 	 486
SRR6145060	k99_7325 	 486
SRR6145060	k99_3903 	 486
SRR6145060	k99_6740 	 486
SRR6145060	k99_3805 	 486
SRR6145060	k99_11135 	 486
SRR6145060	k99_6212 	 486
SRR6145060	k99_8756 	 486
SRR6145060	k99_4782 	 486
SRR6145060	k99_14450 	 486
SRR6145060	k99_13308 	 486
SRR6145060	k99_3486 	 486
SRR6145060	k99_13153 	 486
SRR6145060	k99_13401 	 486
SRR6145060	k99_14468 	 486
SRR6145060	k99_3602 	 486
SRR6145060	k99_544 	 486
SRR6145060	k99_14144 	 486
SRR6145060	k99_10013 	 486
SRR6145060	k99_132 	 486
SRR6145060	k99_8437 	 486
SRR6145060	k99_11583 	 486
SRR6145060	k99_14033 	 485
SRR6145060	k99_3863 	 485
SRR6145060	k99_1229 	 485
SRR6145060	k99_7522 	 485
SRR6145060	k99_9774 	 485
SRR6145060	k99_4517 	 485
SRR6145060	k99_2808 	 485
SRR6145060	k99_1344 	 485
SRR6145060	k99_9903 	 485
SRR6145060	k99_6668 	 485
SRR6145060	k99_7935 	 485
SRR6145060	k99_1595 	 485
SRR6145060	k99_5485 	 485
SRR6145060	k99_4578 	 485
SRR6145060	k99_8699 	 485
SRR6145060	k99_6357 	 485
SRR6145060	k99_10250 	 485
SRR6145060	k99_1931 	 485
SRR6145060	k99_775 	 485
SRR6145060	k99_14195 	 485
SRR6145060	k99_2085 	 484
SRR6145060	k99_9507 	 484
SRR6145060	k99_1336 	 484
SRR6145060	k99_10499 	 484
SRR6145060	k99_7175 	 484
SRR6145060	k99_9391 	 484
SRR6145060	k99_9323 	 484
SRR6145060	k99_13495 	 484
SRR6145060	k99_12301 	 484
SRR6145060	k99_6587 	 484
SRR6145060	k99_4223 	 484
SRR6145060	k99_11249 	 484
SRR6145060	k99_10629 	 484
SRR6145060	k99_11275 	 484
SRR6145060	k99_2875 	 484
SRR6145060	k99_3995 	 484
SRR6145060	k99_12492 	 484
SRR6145060	k99_14197 	 484
SRR6145060	k99_12085 	 484
SRR6145060	k99_14445 	 484
SRR6145060	k99_14374 	 484
SRR6145060	k99_1142 	 484
SRR6145060	k99_11828 	 484
SRR6145060	k99_6053 	 484
SRR6145060	k99_7866 	 484
SRR6145060	k99_4268 	 484
SRR6145060	k99_8340 	 484
SRR6145060	k99_4094 	 484
SRR6145060	k99_1233 	 484
SRR6145060	k99_10510 	 484
SRR6145060	k99_15510 	 484
SRR6145060	k99_3780 	 483
SRR6145060	k99_5654 	 483
SRR6145060	k99_9375 	 483
SRR6145060	k99_7411 	 483
SRR6145060	k99_10479 	 483
SRR6145060	k99_11991 	 483
SRR6145060	k99_6637 	 483
SRR6145060	k99_421 	 483
SRR6145060	k99_13643 	 483
SRR6145060	k99_13452 	 483
SRR6145060	k99_7228 	 483
SRR6145060	k99_3942 	 483
SRR6145060	k99_7802 	 483
SRR6145060	k99_3278 	 483
SRR6145060	k99_10056 	 482
SRR6145060	k99_5787 	 482
SRR6145060	k99_9598 	 482
SRR6145060	k99_9119 	 482
SRR6145060	k99_3722 	 482
SRR6145060	k99_11626 	 482
SRR6145060	k99_3389 	 482
SRR6145060	k99_10808 	 482
SRR6145060	k99_14381 	 482
SRR6145060	k99_15016 	 482
SRR6145060	k99_4894 	 482
SRR6145060	k99_4152 	 482
SRR6145060	k99_10461 	 482
SRR6145060	k99_12050 	 482
SRR6145060	k99_8523 	 482
SRR6145060	k99_3692 	 482
SRR6145060	k99_7763 	 482
SRR6145060	k99_2086 	 482
SRR6145060	k99_7587 	 482
SRR6145060	k99_7524 	 482
SRR6145060	k99_15602 	 482
SRR6145060	k99_6492 	 482
SRR6145060	k99_4453 	 481
SRR6145060	k99_462 	 481
SRR6145060	k99_594 	 481
SRR6145060	k99_14477 	 481
SRR6145060	k99_14878 	 481
SRR6145060	k99_14091 	 481
SRR6145060	k99_157 	 481
SRR6145060	k99_1366 	 481
SRR6145060	k99_10443 	 481
SRR6145060	k99_13885 	 481
SRR6145060	k99_2646 	 481
SRR6145060	k99_4773 	 481
SRR6145060	k99_631 	 481
SRR6145060	k99_8146 	 481
SRR6145060	k99_7119 	 481
SRR6145060	k99_4460 	 481
SRR6145060	k99_5129 	 481
SRR6145060	k99_10704 	 481
SRR6145060	k99_1098 	 481
SRR6145060	k99_3842 	 481
SRR6145060	k99_5121 	 481
SRR6145060	k99_10985 	 481
SRR6145060	k99_13219 	 481
SRR6145060	k99_12156 	 481
SRR6145060	k99_9722 	 481
SRR6145060	k99_15201 	 480
SRR6145060	k99_5115 	 480
SRR6145060	k99_13249 	 480
SRR6145060	k99_8513 	 480
SRR6145060	k99_6855 	 480
SRR6145060	k99_875 	 480
SRR6145060	k99_10807 	 480
SRR6145060	k99_941 	 480
SRR6145060	k99_15028 	 480
SRR6145060	k99_2941 	 480
SRR6145060	k99_5471 	 480
SRR6145060	k99_10387 	 480
SRR6145060	k99_13475 	 480
SRR6145060	k99_1528 	 480
SRR6145060	k99_1759 	 480
SRR6145060	k99_13159 	 480
SRR6145060	k99_5454 	 480
SRR6145060	k99_13920 	 480
SRR6145060	k99_4776 	 480
SRR6145060	k99_9529 	 480
SRR6145060	k99_9397 	 480
SRR6145060	k99_8096 	 480
SRR6145060	k99_10327 	 480
SRR6145060	k99_4604 	 480
SRR6145060	k99_3447 	 480
SRR6145060	k99_13503 	 480
SRR6145060	k99_12613 	 480
SRR6145060	k99_12896 	 480
SRR6145060	k99_5678 	 480
SRR6145060	k99_4351 	 480
SRR6145060	k99_788 	 480
SRR6145060	k99_4010 	 480
SRR6145060	k99_667 	 479
SRR6145060	k99_6586 	 479
SRR6145060	k99_2160 	 479
SRR6145060	k99_3380 	 479
SRR6145060	k99_10615 	 479
SRR6145060	k99_4291 	 479
SRR6145060	k99_15278 	 479
SRR6145060	k99_2901 	 479
SRR6145060	k99_14615 	 479
SRR6145060	k99_7028 	 479
SRR6145060	k99_3859 	 479
SRR6145060	k99_12815 	 479
SRR6145060	k99_14104 	 479
SRR6145060	k99_846 	 479
SRR6145060	k99_5172 	 479
SRR6145060	k99_636 	 479
SRR6145060	k99_14074 	 479
SRR6145060	k99_2440 	 479
SRR6145060	k99_6182 	 479
SRR6145060	k99_7981 	 479
SRR6145060	k99_8448 	 479
SRR6145060	k99_8632 	 479
SRR6145060	k99_10128 	 479
SRR6145060	k99_591 	 479
SRR6145060	k99_6849 	 479
SRR6145060	k99_8562 	 478
SRR6145060	k99_1629 	 478
SRR6145060	k99_5977 	 478
SRR6145060	k99_15488 	 478
SRR6145060	k99_13279 	 478
SRR6145060	k99_33 	 478
SRR6145060	k99_1441 	 478
SRR6145060	k99_13639 	 478
SRR6145060	k99_6940 	 478
SRR6145060	k99_6996 	 478
SRR6145060	k99_2427 	 478
SRR6145060	k99_7879 	 478
SRR6145060	k99_14984 	 478
SRR6145060	k99_3160 	 478
SRR6145060	k99_13940 	 478
SRR6145060	k99_5236 	 478
SRR6145060	k99_15027 	 478
SRR6145060	k99_15798 	 478
SRR6145060	k99_13481 	 478
SRR6145060	k99_14767 	 478
SRR6145060	k99_5615 	 477
SRR6145060	k99_13513 	 477
SRR6145060	k99_5056 	 477
SRR6145060	k99_9802 	 477
SRR6145060	k99_2135 	 477
SRR6145060	k99_1795 	 477
SRR6145060	k99_412 	 477
SRR6145060	k99_10787 	 477
SRR6145060	k99_710 	 477
SRR6145060	k99_15780 	 477
SRR6145060	k99_4162 	 477
SRR6145060	k99_920 	 477
SRR6145060	k99_4793 	 477
SRR6145060	k99_225 	 477
SRR6145060	k99_12750 	 477
SRR6145060	k99_14906 	 477
SRR6145060	k99_176 	 477
SRR6145060	k99_13717 	 477
SRR6145060	k99_565 	 477
SRR6145060	k99_5438 	 477
SRR6145060	k99_5735 	 477
SRR6145060	k99_9539 	 477
SRR6145060	k99_1923 	 477
SRR6145060	k99_7530 	 477
SRR6145060	k99_7094 	 477
SRR6145060	k99_4607 	 476
SRR6145060	k99_14655 	 476
SRR6145060	k99_4021 	 476
SRR6145060	k99_8311 	 476
SRR6145060	k99_6695 	 476
SRR6145060	k99_3512 	 476
SRR6145060	k99_6897 	 476
SRR6145060	k99_5791 	 476
SRR6145060	k99_7481 	 476
SRR6145060	k99_13570 	 476
SRR6145060	k99_173 	 476
SRR6145060	k99_12908 	 476
SRR6145060	k99_10999 	 476
SRR6145060	k99_3274 	 476
SRR6145060	k99_13398 	 476
SRR6145060	k99_9006 	 476
SRR6145060	k99_8642 	 476
SRR6145060	k99_15814 	 476
SRR6145060	k99_13156 	 476
SRR6145060	k99_5578 	 476
SRR6145060	k99_2421 	 475
SRR6145060	k99_10853 	 475
SRR6145060	k99_7461 	 475
SRR6145060	k99_14529 	 475
SRR6145060	k99_11448 	 475
SRR6145060	k99_12174 	 475
SRR6145060	k99_8692 	 475
SRR6145060	k99_11702 	 475
SRR6145060	k99_373 	 475
SRR6145060	k99_9614 	 475
SRR6145060	k99_970 	 475
SRR6145060	k99_5290 	 475
SRR6145060	k99_1757 	 475
SRR6145060	k99_11300 	 475
SRR6145060	k99_2091 	 475
SRR6145060	k99_11028 	 475
SRR6145060	k99_5874 	 474
SRR6145060	k99_12327 	 474
SRR6145060	k99_390 	 474
SRR6145060	k99_1380 	 474
SRR6145060	k99_749 	 474
SRR6145060	k99_13069 	 474
SRR6145060	k99_14674 	 474
SRR6145060	k99_7982 	 474
SRR6145060	k99_13318 	 474
SRR6145060	k99_5289 	 474
SRR6145060	k99_14330 	 474
SRR6145060	k99_427 	 474
SRR6145060	k99_9319 	 474
SRR6145060	k99_5996 	 474
SRR6145060	k99_12218 	 474
SRR6145060	k99_12441 	 474
SRR6145060	k99_9830 	 474
SRR6145060	k99_14573 	 474
SRR6145060	k99_2154 	 474
SRR6145060	k99_11798 	 474
SRR6145060	k99_10637 	 473
SRR6145060	k99_7315 	 473
SRR6145060	k99_8076 	 473
SRR6145060	k99_9836 	 473
SRR6145060	k99_5886 	 473
SRR6145060	k99_15415 	 473
SRR6145060	k99_3157 	 473
SRR6145060	k99_9729 	 473
SRR6145060	k99_13709 	 473
SRR6145060	k99_5140 	 473
SRR6145060	k99_3329 	 473
SRR6145060	k99_12130 	 473
SRR6145060	k99_14318 	 473
SRR6145060	k99_7919 	 473
SRR6145060	k99_15550 	 473
SRR6145060	k99_1024 	 473
SRR6145060	k99_6500 	 473
SRR6145060	k99_8621 	 473
SRR6145060	k99_406 	 473
SRR6145060	k99_12351 	 473
SRR6145060	k99_4205 	 473
SRR6145060	k99_3845 	 473
SRR6145060	k99_2031 	 473
SRR6145060	k99_4909 	 473
SRR6145060	k99_7729 	 473
SRR6145060	k99_9101 	 473
SRR6145060	k99_4109 	 473
SRR6145060	k99_10194 	 473
SRR6145060	k99_4812 	 473
SRR6145060	k99_13718 	 472
SRR6145060	k99_7777 	 472
SRR6145060	k99_7166 	 472
SRR6145060	k99_138 	 472
SRR6145060	k99_8395 	 472
SRR6145060	k99_2684 	 472
SRR6145060	k99_13584 	 472
SRR6145060	k99_15775 	 472
SRR6145060	k99_866 	 472
SRR6145060	k99_13093 	 472
SRR6145060	k99_6831 	 472
SRR6145060	k99_14327 	 472
SRR6145060	k99_6563 	 472
SRR6145060	k99_5957 	 472
SRR6145060	k99_8173 	 472
SRR6145060	k99_7176 	 472
SRR6145060	k99_9245 	 472
SRR6145060	k99_13944 	 472
SRR6145060	k99_8994 	 472
SRR6145060	k99_4461 	 472
SRR6145060	k99_5395 	 472
SRR6145060	k99_10590 	 472
SRR6145060	k99_15119 	 472
SRR6145060	k99_2449 	 471
SRR6145060	k99_13390 	 471
SRR6145060	k99_4947 	 471
SRR6145060	k99_1043 	 471
SRR6145060	k99_13611 	 471
SRR6145060	k99_10708 	 471
SRR6145060	k99_8280 	 471
SRR6145060	k99_12455 	 471
SRR6145060	k99_14427 	 471
SRR6145060	k99_1309 	 471
SRR6145060	k99_12960 	 471
SRR6145060	k99_8364 	 471
SRR6145060	k99_12109 	 471
SRR6145060	k99_5521 	 471
SRR6145060	k99_5445 	 471
SRR6145060	k99_6830 	 471
SRR6145060	k99_13294 	 471
SRR6145060	k99_6101 	 471
SRR6145060	k99_11189 	 471
SRR6145060	k99_7554 	 471
SRR6145060	k99_10268 	 471
SRR6145060	k99_11058 	 471
SRR6145060	k99_1508 	 471
SRR6145060	k99_8405 	 471
SRR6145060	k99_14469 	 471
SRR6145060	k99_3614 	 470
SRR6145060	k99_4462 	 470
SRR6145060	k99_4029 	 470
SRR6145060	k99_3651 	 470
SRR6145060	k99_9095 	 470
SRR6145060	k99_13250 	 470
SRR6145060	k99_11905 	 470
SRR6145060	k99_6139 	 470
SRR6145060	k99_12072 	 470
SRR6145060	k99_6089 	 470
SRR6145060	k99_5892 	 470
SRR6145060	k99_2225 	 470
SRR6145060	k99_15770 	 470
SRR6145060	k99_8370 	 470
SRR6145060	k99_7253 	 470
SRR6145060	k99_10665 	 470
SRR6145060	k99_10110 	 470
SRR6145060	k99_4577 	 470
SRR6145060	k99_2669 	 470
SRR6145060	k99_13088 	 470
SRR6145060	k99_13777 	 470
SRR6145060	k99_2152 	 470
SRR6145060	k99_12870 	 470
SRR6145060	k99_1480 	 470
SRR6145060	k99_5197 	 470
SRR6145060	k99_8283 	 470
SRR6145060	k99_3412 	 470
SRR6145060	k99_2050 	 470
SRR6145060	k99_3289 	 470
SRR6145060	k99_14265 	 470
SRR6145060	k99_6664 	 470
SRR6145060	k99_2295 	 470
SRR6145060	k99_6600 	 469
SRR6145060	k99_11188 	 469
SRR6145060	k99_10203 	 469
SRR6145060	k99_338 	 469
SRR6145060	k99_3078 	 469
SRR6145060	k99_1184 	 469
SRR6145060	k99_1453 	 469
SRR6145060	k99_15373 	 469
SRR6145060	k99_11335 	 469
SRR6145060	k99_3123 	 469
SRR6145060	k99_3221 	 469
SRR6145060	k99_13459 	 469
SRR6145060	k99_12793 	 469
SRR6145060	k99_2658 	 469
SRR6145060	k99_10601 	 469
SRR6145060	k99_11307 	 469
SRR6145060	k99_13680 	 469
SRR6145060	k99_13231 	 469
SRR6145060	k99_13713 	 469
SRR6145060	k99_4617 	 468
SRR6145060	k99_10842 	 468
SRR6145060	k99_8298 	 468
SRR6145060	k99_7932 	 468
SRR6145060	k99_12661 	 468
SRR6145060	k99_15226 	 468
SRR6145060	k99_7197 	 468
SRR6145060	k99_6511 	 468
SRR6145060	k99_9545 	 468
SRR6145060	k99_14662 	 468
SRR6145060	k99_6501 	 468
SRR6145060	k99_3287 	 468
SRR6145060	k99_1623 	 468
SRR6145060	k99_402 	 468
SRR6145060	k99_1994 	 468
SRR6145060	k99_1995 	 468
SRR6145060	k99_5783 	 468
SRR6145060	k99_13345 	 468
SRR6145060	k99_4807 	 468
SRR6145060	k99_828 	 468
SRR6145060	k99_1542 	 467
SRR6145060	k99_3630 	 467
SRR6145060	k99_10151 	 467
SRR6145060	k99_5985 	 467
SRR6145060	k99_12482 	 467
SRR6145060	k99_10279 	 467
SRR6145060	k99_8147 	 467
SRR6145060	k99_746 	 467
SRR6145060	k99_2358 	 467
SRR6145060	k99_13000 	 467
SRR6145060	k99_9128 	 467
SRR6145060	k99_1390 	 467
SRR6145060	k99_1381 	 467
SRR6145060	k99_2109 	 467
SRR6145060	k99_2478 	 467
SRR6145060	k99_3517 	 467
SRR6145060	k99_14640 	 467
SRR6145060	k99_7718 	 467
SRR6145060	k99_1988 	 467
